"","game_id","team_a","team_b","court","a_score","b_score","a_flag","b_flag","date","season"
"2847",2847,"bowling-green-state","kent-state","B",63,80,0,0,2011-01-11,2011
"2848",2848,"auburn","kentucky","B",54,78,0,0,2011-01-11,2011
"2849",2849,"wisconsin","michigan-state","B",61,64,0,0,2011-01-11,2011
"2850",2850,"hartford","new-hampshire","B",54,57,0,0,2011-01-11,2011
"2851",2851,"cal-state-bakersfield","pacific","B",46,79,0,0,2011-01-11,2011
"2852",2852,"illinois","penn-state","B",55,57,0,0,2011-01-11,2011
"2853",2853,"florida","tennessee","B",81,75,0,0,2011-01-11,2011
"2854",2854,"texas","texas-tech","B",83,52,0,0,2011-01-11,2011
"2855",2855,"brigham-young","utah","B",104,79,0,0,2011-01-11,2011
"2856",2856,"wilberforce","youngstown-state","B",51,86,1,0,2011-01-11,2011
"2857",2857,"ohio","akron","B",79,70,0,0,2011-01-12,2011
"2858",2858,"south-carolina","alabama","B",47,57,0,0,2011-01-12,2011
"2859",2859,"maine","albany-ny","B",66,64,0,0,2011-01-12,2011
"2860",2860,"bucknell","american","B",75,60,0,0,2011-01-12,2011
"2861",2861,"tulsa","arizona-state","B",59,69,0,0,2011-01-12,2011
"2862",2862,"holy-cross","army","B",68,54,0,0,2011-01-12,2011
"2863",2863,"western-michigan","ball-state","B",63,72,0,0,2011-01-12,2011
"2864",2864,"maryland-baltimore-county","binghamton","B",75,83,0,0,2011-01-12,2011
"2865",2865,"indiana-state","bradley","B",59,53,0,0,2011-01-12,2011
"2866",2866,"toledo","central-michigan","B",52,65,0,0,2011-01-12,2011
"2867",2867,"south-florida","cincinnati","B",66,74,0,0,2011-01-12,2011
"2868",2868,"georgia-tech","clemson","B",62,87,0,0,2011-01-12,2011
"2869",2869,"wichita-state","creighton","B",68,54,0,0,2011-01-12,2011
"2870",2870,"furman","davidson","B",70,79,0,0,2011-01-12,2011
"2871",2871,"saint-josephs","dayton","B",59,65,0,0,2011-01-12,2011
"2872",2872,"seton-hall","depaul","B",78,67,0,0,2011-01-12,2011
"2873",2873,"saint-louis","duquesne","B",45,67,0,0,2011-01-12,2011
"2874",2874,"drake","evansville","B",51,67,0,0,2011-01-12,2011
"2875",2875,"duke","florida-state","B",61,66,0,0,2011-01-12,2011
"2876",2876,"fordham","george-washington","B",52,72,0,0,2011-01-12,2011
"2877",2877,"pittsburgh","georgetown","B",72,57,0,0,2011-01-12,2011
"2878",2878,"wofford","georgia-southern","B",74,65,0,0,2011-01-12,2011
"2879",2879,"nevada","idaho","B",67,72,0,0,2011-01-12,2011
"2880",2880,"northern-iowa","illinois-state","B",46,44,0,0,2011-01-12,2011
"2881",2881,"northwestern","iowa","B",90,71,0,0,2011-01-12,2011
"2882",2882,"kansas","iowa-state","B",84,79,0,0,2011-01-12,2011
"2883",2883,"colorado","kansas-state","B",74,66,0,0,2011-01-12,2011
"2884",2884,"pennsylvania","la-salle","B",83,89,0,0,2011-01-12,2011
"2885",2885,"colgate","lafayette","B",64,75,0,0,2011-01-12,2011
"2886",2886,"mcneese-state","lamar","B",78,76,0,0,2011-01-12,2011
"2887",2887,"navy","lehigh","B",63,71,0,0,2011-01-12,2011
"2888",2888,"california-davis","long-beach-state","B",56,60,0,0,2011-01-12,2011
"2889",2889,"arkansas","louisiana-state","B",53,56,0,0,2011-01-12,2011
"2890",2890,"ohio-state","michigan","B",68,64,0,0,2011-01-12,2011
"2891",2891,"nebraska","missouri","B",69,77,0,0,2011-01-12,2011
"2892",2892,"southern-illinois","missouri-state","B",51,64,0,0,2011-01-12,2011
"2893",2893,"colorado-state","new-mexico","B",61,68,0,0,2011-01-12,2011
"2894",2894,"texas-pan-american","njit","B",60,79,0,0,2011-01-12,2011
"2895",2895,"delaware","north-carolina-wilmington","B",53,76,0,0,2011-01-12,2011
"2896",2896,"george-mason","northeastern","B",86,60,0,0,2011-01-12,2011
"2897",2897,"nicholls-state","northwestern-state","B",64,73,0,0,2011-01-12,2011
"2898",2898,"southern-mississippi","rice","B",81,78,0,0,2011-01-12,2011
"2899",2899,"texas-arlington","sam-houston-state","B",65,58,0,0,2011-01-12,2011
"2900",2900,"nevada-las-vegas","san-diego-state","B",49,55,0,0,2011-01-12,2011
"2901",2901,"memphis","southern-methodist","B",58,64,0,0,2011-01-12,2011
"2902",2902,"syracuse","st-johns-ny","B",76,59,0,0,2011-01-12,2011
"2903",2903,"central-arkansas","stephen-f-austin","B",63,75,0,0,2011-01-12,2011
"2904",2904,"st-bonaventure","temple","B",55,83,0,0,2011-01-12,2011
"2905",2905,"oklahoma-state","texas-am","B",48,71,0,0,2011-01-12,2011
"2906",2906,"texas-san-antonio","texas-am-corpus-christi","B",55,47,0,0,2011-01-12,2011
"2907",2907,"wyoming","texas-christian","B",60,78,0,0,2011-01-12,2011
"2908",2908,"hofstra","towson","B",74,60,0,0,2011-01-12,2011
"2909",2909,"texas-el-paso","tulane","B",69,58,0,0,2011-01-12,2011
"2910",2910,"georgia","vanderbilt","B",66,73,0,0,2011-01-12,2011
"2911",2911,"louisville","villanova","B",74,88,0,0,2011-01-12,2011
"2912",2912,"maryland","wake-forest","B",74,55,0,0,2011-01-12,2011
"2913",2913,"virginia-commonwealth","william-mary","B",70,52,0,0,2011-01-12,2011
"2914",2914,"massachusetts","xavier","B",50,79,0,0,2011-01-12,2011
"2915",2915,"north-carolina-greensboro","appalachian-state","B",75,74,0,0,2011-01-13,2011
"2916",2916,"louisiana-monroe","arkansas-little-rock","B",50,81,0,0,2011-01-13,2011
"2917",2917,"louisiana-lafayette","arkansas-state","B",65,74,0,0,2011-01-13,2011
"2918",2918,"lipscomb","belmont","B",52,88,0,0,2011-01-13,2011
"2919",2919,"utah-state","boise-state","B",68,59,0,0,2011-01-13,2011
"2920",2920,"cal-state-fullerton","cal-poly","B",54,58,0,0,2011-01-13,2011
"2921",2921,"california-riverside","cal-state-northridge","B",70,61,0,0,2011-01-13,2011
"2922",2922,"washington-state","california","B",81,88,0,0,2011-01-13,2011
"2923",2923,"california-irvine","california-santa-barbara","B",58,71,0,0,2011-01-13,2011
"2924",2924,"missouri-kansas-city","centenary-la","B",71,67,0,0,2011-01-13,2011
"2925",2925,"presbyterian","charleston-southern","B",71,76,0,0,2011-01-13,2011
"2926",2926,"houston-baptist","chicago-state","B",82,91,0,0,2011-01-13,2011
"2927",2927,"chattanooga","citadel","B",69,68,0,0,2011-01-13,2011
"2928",2928,"winthrop","coastal-carolina","B",69,74,0,0,2011-01-13,2011
"2929",2929,"old-dominion","drexel","B",57,62,0,0,2011-01-13,2011
"2930",2930,"eastern-kentucky","eastern-illinois","B",63,49,0,0,2011-01-13,2011
"2931",2931,"pepperdine","gonzaga","B",75,92,0,0,2011-01-13,2011
"2932",2932,"loyola-il","green-bay","B",68,71,0,0,2011-01-13,2011
"2933",2933,"liberty","high-point","B",66,60,0,0,2011-01-13,2011
"2934",2934,"north-dakota-state","iupui","B",64,67,0,0,2011-01-13,2011
"2935",2935,"south-carolina-upstate","jacksonville","B",47,57,0,0,2011-01-13,2011
"2936",2936,"murray-state","jacksonville-state","B",71,62,0,0,2011-01-13,2011
"2937",2937,"georgia-state","james-madison","B",67,79,0,0,2011-01-13,2011
"2938",2938,"mount-st-marys","long-island-university","B",69,91,0,0,2011-01-13,2011
"2939",2939,"san-jose-state","louisiana-tech","B",79,74,0,0,2011-01-13,2011
"2940",2940,"buffalo","miami-oh","B",67,70,0,0,2011-01-13,2011
"2941",2941,"florida-atlantic","middle-tennessee","B",71,61,0,0,2011-01-13,2011
"2942",2942,"illinois-chicago","milwaukee","B",75,87,0,0,2011-01-13,2011
"2943",2943,"purdue","minnesota","B",67,70,0,0,2011-01-13,2011
"2944",2944,"mississippi-state","mississippi","B",69,64,0,0,2011-01-13,2011
"2945",2945,"eastern-washington","montana","B",47,66,0,0,2011-01-13,2011
"2946",2946,"portland-state","montana-state","B",65,74,0,0,2011-01-13,2011
"2947",2947,"hawaii","new-mexico-state","B",64,82,0,0,2011-01-13,2011
"2948",2948,"virginia-tech","north-carolina","B",61,64,0,0,2011-01-13,2011
"2949",2949,"minot-state","north-dakota","B",50,79,1,0,2011-01-13,2011
"2950",2950,"east-tennessee-state","north-florida","B",66,61,0,0,2011-01-13,2011
"2951",2951,"florida-international","north-texas","B",77,87,0,0,2011-01-13,2011
"2952",2952,"idaho-state","northern-colorado","B",37,57,0,0,2011-01-13,2011
"2953",2953,"southern-utah","oral-roberts","B",71,87,0,0,2011-01-13,2011
"2954",2954,"southern-california","oregon","B",62,66,0,0,2011-01-13,2011
"2955",2955,"ucla","oregon-state","B",62,57,0,0,2011-01-13,2011
"2956",2956,"loyola-marymount","portland","B",78,79,0,0,2011-01-13,2011
"2957",2957,"bryant","quinnipiac","B",69,61,0,0,2011-01-13,2011
"2958",2958,"virginia-military-institute","radford","B",105,71,0,0,2011-01-13,2011
"2959",2959,"rhode-island","richmond","B",78,74,0,0,2011-01-13,2011
"2960",2960,"fairleigh-dickinson","robert-morris","B",65,83,0,0,2011-01-13,2011
"2961",2961,"central-connecticut-state","sacred-heart","B",88,75,0,0,2011-01-13,2011
"2962",2962,"monmouth","saint-francis-pa","B",54,70,0,0,2011-01-13,2011
"2963",2963,"san-francisco","saint-marys-ca","B",57,71,0,0,2011-01-13,2011
"2964",2964,"santa-clara","san-diego","B",61,52,0,0,2011-01-13,2011
"2965",2965,"morehead-state","southeast-missouri-state","B",76,63,0,0,2011-01-13,2011
"2966",2966,"wagner","st-francis-ny","B",56,72,0,0,2011-01-13,2011
"2967",2967,"washington","stanford","B",56,58,0,0,2011-01-13,2011
"2968",2968,"tennessee-martin","tennessee-tech","B",105,109,0,0,2011-01-13,2011
"2969",2969,"western-kentucky","troy","B",68,82,0,0,2011-01-13,2011
"2970",2970,"seattle","utah-valley","B",73,89,0,0,2011-01-13,2011
"2971",2971,"sacramento-state","weber-state","B",71,84,0,0,2011-01-13,2011
"2972",2972,"providence","west-virginia","B",63,93,0,0,2011-01-13,2011
"2973",2973,"elon","western-carolina","B",63,70,0,0,2011-01-13,2011
"2974",2974,"south-dakota-state","western-illinois","B",81,50,0,0,2011-01-13,2011
"2975",2975,"butler","detroit-mercy","B",87,64,0,0,2011-01-14,2011
"2976",2976,"kennesaw-state","florida-gulf-coast","B",81,70,0,0,2011-01-14,2011
"2977",2977,"fairfield","loyola-md","B",65,66,0,0,2011-01-14,2011
"2978",2978,"siena","marist","B",66,59,0,0,2011-01-14,2011
"2979",2979,"iona","rider","B",100,96,0,0,2011-01-14,2011
"2980",2980,"mercer","stetson","B",72,79,0,0,2011-01-14,2011
"2981",2981,"valparaiso","wright-state","B",71,60,0,0,2011-01-14,2011
"2982",2982,"nevada-las-vegas","air-force","B",64,52,0,0,2011-01-15,2011
"2983",2983,"alabama-state","alabama-am","B",60,75,0,0,2011-01-15,2011
"2984",2984,"boston-university","albany-ny","B",70,67,0,0,2011-01-15,2011
"2985",2985,"mississippi-valley-state","alcorn-state","B",87,70,0,0,2011-01-15,2011
"2986",2986,"arizona-state","arizona","B",69,80,0,0,2011-01-15,2011
"2987",2987,"alabama","arkansas","B",65,70,0,0,2011-01-15,2011
"2988",2988,"louisiana-lafayette","arkansas-little-rock","B",68,73,0,0,2011-01-15,2011
"2989",2989,"middle-tennessee","arkansas-state","B",65,69,0,0,2011-01-15,2011
"2990",2990,"central-michigan","ball-state","B",55,64,0,0,2011-01-15,2011
"2991",2991,"campbell","belmont","B",55,90,0,0,2011-01-15,2011
"2992",2992,"nevada","boise-state","B",69,67,0,0,2011-01-15,2011
"2993",2993,"yale","brown","B",69,64,0,0,2011-01-15,2011
"2994",2994,"california-irvine","cal-poly","B",65,53,0,0,2011-01-15,2011
"2995",2995,"idaho","cal-state-bakersfield","B",78,77,0,0,2011-01-15,2011
"2996",2996,"cal-state-fullerton","cal-state-northridge","B",65,89,0,0,2011-01-15,2011
"2997",2997,"california-riverside","california-santa-barbara","B",57,64,0,0,2011-01-15,2011
"2998",2998,"southern-utah","centenary-la","B",88,75,0,0,2011-01-15,2011
"2999",2999,"northwestern-state","central-arkansas","B",80,79,0,0,2011-01-15,2011
"3000",3000,"winthrop","charleston-southern","B",60,69,0,0,2011-01-15,2011
"3001",3001,"fordham","charlotte","B",61,71,0,0,2011-01-15,2011
"3002",3002,"samford","chattanooga","B",60,65,0,0,2011-01-15,2011
"3003",3003,"texas-pan-american","chicago-state","B",63,70,0,0,2011-01-15,2011
"3004",3004,"presbyterian","coastal-carolina","B",42,60,0,0,2011-01-15,2011
"3005",3005,"american","colgate","B",66,57,0,0,2011-01-15,2011
"3006",3006,"citadel","college-of-charleston","B",66,87,0,0,2011-01-15,2011
"3007",3007,"oklahoma-state","colorado","B",71,75,0,0,2011-01-15,2011
"3008",3008,"texas-christian","colorado-state","B",69,79,0,0,2011-01-15,2011
"3009",3009,"cornell","columbia","B",75,79,0,0,2011-01-15,2011
"3010",3010,"north-carolina-central","coppin-state","B",77,71,0,0,2011-01-15,2011
"3011",3011,"wofford","davidson","B",69,64,0,0,2011-01-15,2011
"3012",3012,"bethune-cookman","delaware-state","B",61,60,0,0,2011-01-15,2011
"3013",3013,"florida-international","denver","B",70,79,0,0,2011-01-15,2011
"3014",3014,"connecticut","depaul","B",82,62,0,0,2011-01-15,2011
"3015",3015,"wichita-state","drake","B",68,54,0,0,2011-01-15,2011
"3016",3016,"virginia","duke","B",60,76,0,0,2011-01-15,2011
"3017",3017,"temple","duquesne","B",66,78,0,0,2011-01-15,2011
"3018",3018,"tulane","east-carolina","B",67,76,0,0,2011-01-15,2011
"3019",3019,"morehead-state","eastern-illinois","B",40,47,0,0,2011-01-15,2011
"3020",3020,"south-carolina","florida","B",72,69,0,0,2011-01-15,2011
"3021",3021,"north-carolina-state","florida-state","B",71,84,0,0,2011-01-15,2011
"3022",3022,"utah-state","fresno-state","B",52,39,0,0,2011-01-15,2011
"3023",3023,"georgia-state","george-mason","B",51,66,0,0,2011-01-15,2011
"3024",3024,"harvard","george-washington","B",67,62,0,0,2011-01-15,2011
"3025",3025,"furman","georgia-southern","B",74,56,0,0,2011-01-15,2011
"3026",3026,"loyola-marymount","gonzaga","B",59,79,0,0,2011-01-15,2011
"3027",3027,"illinois-chicago","green-bay","B",50,74,0,0,2011-01-15,2011
"3028",3028,"norfolk-state","hampton","B",56,63,0,0,2011-01-15,2011
"3029",3029,"virginia-military-institute","high-point","B",97,91,0,0,2011-01-15,2011
"3030",3030,"old-dominion","hofstra","B",75,64,0,0,2011-01-15,2011
"3031",3031,"north-carolina-at","howard","B",78,65,0,0,2011-01-15,2011
"3032",3032,"evansville","illinois-state","B",59,54,0,0,2011-01-15,2011
"3033",3033,"michigan","indiana","B",61,80,0,0,2011-01-15,2011
"3034",3034,"baylor","iowa-state","B",57,72,0,0,2011-01-15,2011
"3035",3035,"oakland","ipfw","B",86,68,0,0,2011-01-15,2011
"3036",3036,"south-dakota-state","iupui","B",76,81,0,0,2011-01-15,2011
"3037",3037,"east-tennessee-state","jacksonville","B",74,62,0,0,2011-01-15,2011
"3038",3038,"tennessee-martin","jacksonville-state","B",63,60,0,0,2011-01-15,2011
"3039",3039,"north-carolina-wilmington","james-madison","B",54,63,0,0,2011-01-15,2011
"3040",3040,"nebraska","kansas","B",60,63,0,0,2011-01-15,2011
"3041",3041,"texas-tech","kansas-state","B",60,94,0,0,2011-01-15,2011
"3042",3042,"louisiana-state","kentucky","B",44,82,0,0,2011-01-15,2011
"3043",3043,"navy","lafayette","B",73,76,0,0,2011-01-15,2011
"3044",3044,"army","lehigh","B",75,72,0,0,2011-01-15,2011
"3045",3045,"pacific","long-beach-state","B",69,70,0,0,2011-01-15,2011
"3046",3046,"wagner","long-island-university","B",54,84,0,0,2011-01-15,2011
"3047",3047,"hawaii","louisiana-tech","B",56,48,0,0,2011-01-15,2011
"3048",3048,"marquette","louisville","B",70,71,0,0,2011-01-15,2011
"3049",3049,"binghamton","maine","B",51,77,0,0,2011-01-15,2011
"3050",3050,"canisius","manhattan","B",72,51,0,0,2011-01-15,2011
"3051",3051,"florida-am","maryland-eastern-shore","B",81,86,0,0,2011-01-15,2011
"3052",3052,"la-salle","massachusetts","B",71,74,0,0,2011-01-15,2011
"3053",3053,"texas-state","mcneese-state","B",92,97,0,0,2011-01-15,2011
"3054",3054,"marshall","memphis","B",61,77,0,0,2011-01-15,2011
"3055",3055,"boston-college","miami-fl","B",71,72,0,0,2011-01-15,2011
"3056",3056,"northwestern","michigan-state","B",67,71,0,0,2011-01-15,2011
"3057",3057,"loyola-il","milwaukee","B",71,65,0,0,2011-01-15,2011
"3058",3058,"georgia","mississippi","B",98,76,0,0,2011-01-15,2011
"3059",3059,"portland-state","montana","B",70,77,0,0,2011-01-15,2011
"3060",3060,"south-carolina-state","morgan-state","B",55,71,0,0,2011-01-15,2011
"3061",3061,"san-diego-state","new-mexico","B",87,77,0,0,2011-01-15,2011
"3062",3062,"san-jose-state","new-mexico-state","B",53,78,0,0,2011-01-15,2011
"3063",3063,"houston-baptist","njit","B",84,96,0,0,2011-01-15,2011
"3064",3064,"gardner-webb","north-carolina-asheville","B",59,68,0,0,2011-01-15,2011
"3065",3065,"south-dakota","north-dakota","B",62,75,0,0,2011-01-15,2011
"3066",3066,"south-carolina-upstate","north-florida","B",59,65,0,0,2011-01-15,2011
"3067",3067,"sacramento-state","northern-arizona","B",58,79,0,0,2011-01-15,2011
"3068",3068,"toledo","northern-illinois","B",54,64,0,0,2011-01-15,2011
"3069",3069,"southern-illinois","northern-iowa","B",52,72,0,0,2011-01-15,2011
"3070",3070,"kent-state","ohio","B",69,66,0,0,2011-01-15,2011
"3071",3071,"penn-state","ohio-state","B",66,69,0,0,2011-01-15,2011
"3072",3072,"missouri-kansas-city","oral-roberts","B",63,69,0,0,2011-01-15,2011
"3073",3073,"ucla","oregon","B",67,59,0,0,2011-01-15,2011
"3074",3074,"southern-california","oregon-state","B",76,80,0,0,2011-01-15,2011
"3075",3075,"seton-hall","pittsburgh","B",53,74,0,0,2011-01-15,2011
"3076",3076,"pepperdine","portland","B",42,57,0,0,2011-01-15,2011
"3077",3077,"grambling","prairie-view","B",54,71,0,0,2011-01-15,2011
"3078",3078,"central-connecticut-state","quinnipiac","B",68,73,0,0,2011-01-15,2011
"3079",3079,"liberty","radford","B",61,53,0,0,2011-01-15,2011
"3080",3080,"monmouth","robert-morris","B",57,60,0,0,2011-01-15,2011
"3081",3081,"georgetown","rutgers","B",74,65,0,0,2011-01-15,2011
"3082",3082,"bryant","sacred-heart","B",72,59,0,0,2011-01-15,2011
"3083",3083,"fairleigh-dickinson","saint-francis-pa","B",55,69,0,0,2011-01-15,2011
"3084",3084,"saint-josephs","saint-louis","B",51,67,0,0,2011-01-15,2011
"3085",3085,"santa-clara","saint-marys-ca","B",59,84,0,0,2011-01-15,2011
"3086",3086,"niagara","saint-peters","B",57,77,0,0,2011-01-15,2011
"3087",3087,"nicholls-state","sam-houston-state","B",56,74,0,0,2011-01-15,2011
"3088",3088,"san-francisco","san-diego","B",65,55,0,0,2011-01-15,2011
"3089",3089,"louisiana-monroe","south-alabama","B",67,65,0,0,2011-01-15,2011
"3090",3090,"eastern-kentucky","southeast-missouri-state","B",64,52,0,0,2011-01-15,2011
"3091",3091,"arkansas-pine-bluff","southern","B",64,65,0,0,2011-01-15,2011
"3092",3092,"houston","southern-methodist","B",70,68,0,0,2011-01-15,2011
"3093",3093,"central-florida","southern-mississippi","B",69,86,0,0,2011-01-15,2011
"3094",3094,"mount-st-marys","st-francis-ny","B",70,61,0,0,2011-01-15,2011
"3095",3095,"washington-state","stanford","B",61,58,0,0,2011-01-15,2011
"3096",3096,"new-hampshire","stony-brook","B",60,64,0,0,2011-01-15,2011
"3097",3097,"cincinnati","syracuse","B",52,67,0,0,2011-01-15,2011
"3098",3098,"vanderbilt","tennessee","B",64,67,0,0,2011-01-15,2011
"3099",3099,"austin-peay","tennessee-state","B",74,76,0,0,2011-01-15,2011
"3100",3100,"murray-state","tennessee-tech","B",92,85,0,0,2011-01-15,2011
"3101",3101,"oklahoma","texas","B",46,66,0,0,2011-01-15,2011
"3102",3102,"missouri","texas-am","B",89,91,0,0,2011-01-15,2011
"3103",3103,"southeastern-louisiana","texas-am-corpus-christi","B",59,62,0,0,2011-01-15,2011
"3104",3104,"lamar","texas-arlington","B",76,72,0,0,2011-01-15,2011
"3105",3105,"rice","texas-el-paso","B",43,66,0,0,2011-01-15,2011
"3106",3106,"stephen-f-austin","texas-san-antonio","B",68,59,0,0,2011-01-15,2011
"3107",3107,"jackson-state","texas-southern","B",62,66,0,0,2011-01-15,2011
"3108",3108,"delaware","towson","B",66,63,0,0,2011-01-15,2011
"3109",3109,"north-texas","troy","B",81,89,0,0,2011-01-15,2011
"3110",3110,"alabama-birmingham","tulsa","B",62,78,0,0,2011-01-15,2011
"3111",3111,"maryland-baltimore-county","vermont","B",48,85,0,0,2011-01-15,2011
"3112",3112,"maryland","villanova","B",66,74,0,0,2011-01-15,2011
"3113",3113,"northeastern","virginia-commonwealth","B",64,73,0,0,2011-01-15,2011
"3114",3114,"wake-forest","virginia-tech","B",65,94,0,0,2011-01-15,2011
"3115",3115,"idaho-state","weber-state","B",67,71,0,0,2011-01-15,2011
"3116",3116,"appalachian-state","western-carolina","B",78,79,0,0,2011-01-15,2011
"3117",3117,"north-dakota-state","western-illinois","B",62,67,0,0,2011-01-15,2011
"3118",3118,"florida-atlantic","western-kentucky","B",78,73,0,0,2011-01-15,2011
"3119",3119,"drexel","william-mary","B",66,80,0,0,2011-01-15,2011
"3120",3120,"illinois","wisconsin","B",66,76,0,0,2011-01-15,2011
"3121",3121,"utah","wyoming","B",68,51,0,0,2011-01-15,2011
"3122",3122,"dayton","xavier","B",76,81,0,0,2011-01-15,2011
"3123",3123,"cleveland-state","youngstown-state","B",61,51,0,0,2011-01-15,2011
"3124",3124,"miami-oh","bowling-green-state","B",53,62,0,0,2011-01-16,2011
"3125",3125,"missouri-state","bradley","B",78,67,0,0,2011-01-16,2011
"3126",3126,"holy-cross","bucknell","B",72,74,0,0,2011-01-16,2011
"3127",3127,"akron","buffalo","B",70,73,0,0,2011-01-16,2011
"3128",3128,"washington","california","B",92,71,0,0,2011-01-16,2011
"3129",3129,"valparaiso","detroit-mercy","B",78,68,0,0,2011-01-16,2011
"3130",3130,"mercer","florida-gulf-coast","B",50,47,0,0,2011-01-16,2011
"3131",3131,"north-carolina","georgia-tech","B",58,78,0,0,2011-01-16,2011
"3132",3132,"creighton","indiana-state","B",59,61,0,0,2011-01-16,2011
"3133",3133,"marist","iona","B",41,79,0,0,2011-01-16,2011
"3134",3134,"iowa","minnesota","B",59,69,0,0,2011-01-16,2011
"3135",3135,"auburn","mississippi-state","B",66,85,0,0,2011-01-16,2011
"3136",3136,"eastern-washington","montana-state","B",59,71,0,0,2011-01-16,2011
"3137",3137,"st-bonaventure","rhode-island","B",55,56,0,0,2011-01-16,2011
"3138",3138,"providence","south-florida","B",72,79,0,0,2011-01-16,2011
"3139",3139,"notre-dame","st-johns-ny","B",54,72,0,0,2011-01-16,2011
"3140",3140,"kennesaw-state","stetson","B",63,62,0,0,2011-01-16,2011
"3141",3141,"purdue","west-virginia","B",64,68,0,0,2011-01-16,2011
"3142",3142,"eastern-michigan","western-michigan","B",48,65,0,0,2011-01-16,2011
"3143",3143,"butler","wright-state","B",64,69,0,0,2011-01-16,2011
"3144",3144,"arkansas-pine-bluff","alcorn-state","B",81,74,0,0,2011-01-17,2011
"3145",3145,"elon","appalachian-state","B",71,79,0,0,2011-01-17,2011
"3146",3146,"lamar","arkansas-state","B",75,78,0,0,2011-01-17,2011
"3147",3147,"kansas","baylor","B",85,65,0,0,2011-01-17,2011
"3148",3148,"hartford","binghamton","B",72,61,0,0,2011-01-17,2011
"3149",3149,"quinnipiac","brown","B",78,87,0,0,2011-01-17,2011
"3150",3150,"college-of-charleston","chattanooga","B",88,91,0,0,2011-01-17,2011
"3151",3151,"dartmouth","colgate","B",64,67,0,0,2011-01-17,2011
"3152",3152,"villanova","connecticut","B",59,61,0,0,2011-01-17,2011
"3153",3153,"south-carolina-state","coppin-state","B",80,84,0,0,2011-01-17,2011
"3154",3154,"florida-am","delaware-state","B",57,62,0,0,2011-01-17,2011
"3155",3155,"alabama-birmingham","east-carolina","B",66,59,0,0,2011-01-17,2011
"3156",3156,"houston-baptist","fairleigh-dickinson","B",64,75,0,0,2011-01-17,2011
"3157",3157,"idaho","fresno-state","B",67,57,0,0,2011-01-17,2011
"3158",3158,"north-carolina-at","hampton","B",77,82,0,0,2011-01-17,2011
"3159",3159,"norfolk-state","howard","B",63,53,0,0,2011-01-17,2011
"3160",3160,"campbell","lipscomb","B",81,92,0,0,2011-01-17,2011
"3161",3161,"niagara","manhattan","B",49,51,0,0,2011-01-17,2011
"3162",3162,"boston-university","maryland-baltimore-county","B",67,71,0,0,2011-01-17,2011
"3163",3163,"bethune-cookman","maryland-eastern-shore","B",71,64,0,0,2011-01-17,2011
"3164",3164,"kansas-state","missouri","B",59,75,0,0,2011-01-17,2011
"3165",3165,"davidson","north-carolina-greensboro","B",69,77,0,0,2011-01-17,2011
"3166",3166,"syracuse","pittsburgh","B",66,74,0,0,2011-01-17,2011
"3167",3167,"jackson-state","prairie-view","B",70,63,0,0,2011-01-17,2011
"3168",3168,"fairfield","rider","B",65,57,0,0,2011-01-17,2011
"3169",3169,"loyola-md","saint-peters","B",65,63,0,0,2011-01-17,2011
"3170",3170,"citadel","samford","B",61,50,0,0,2011-01-17,2011
"3171",3171,"canisius","siena","B",69,73,0,0,2011-01-17,2011
"3172",3172,"mississippi-valley-state","southern","B",65,62,0,0,2011-01-17,2011
"3173",3173,"albany-ny","stony-brook","B",52,50,0,0,2011-01-17,2011
"3174",3174,"grambling","texas-southern","B",41,66,0,0,2011-01-17,2011
"3175",3175,"kentucky","alabama","B",66,68,0,0,2011-01-18,2011
"3176",3176,"texas-christian","brigham-young","B",67,83,0,0,2011-01-18,2011
"3177",3177,"illinois-state","drake","B",68,76,0,0,2011-01-18,2011
"3178",3178,"tennessee","georgia","B",59,57,0,0,2011-01-18,2011
"3179",3179,"michigan-state","illinois","B",62,71,0,0,2011-01-18,2011
"3180",3180,"njit","longwood","B",81,88,0,0,2011-01-18,2011
"3181",3181,"depaul","marquette","B",64,94,0,0,2011-01-18,2011
"3182",3182,"colorado","nebraska","B",67,79,0,0,2011-01-18,2011
"3183",3183,"clemson","north-carolina","B",65,75,0,0,2011-01-18,2011
"3184",3184,"michigan","northwestern","B",60,74,0,0,2011-01-18,2011
"3185",3185,"texas-tech","oklahoma","B",74,83,0,0,2011-01-18,2011
"3186",3186,"stetson","savannah-state","B",49,50,0,0,2011-01-18,2011
"3187",3187,"georgetown","seton-hall","B",80,75,0,0,2011-01-18,2011
"3188",3188,"evansville","southern-illinois","B",55,67,0,0,2011-01-18,2011
"3189",3189,"eastern-kentucky","southern-illinois-edwardsville","B",70,50,0,0,2011-01-18,2011
"3190",3190,"maine","vermont","B",72,58,0,0,2011-01-18,2011
"3191",3191,"southern-methodist","alabama-birmingham","B",53,67,0,0,2011-01-19,2011
"3192",3192,"army","american","B",62,65,0,0,2011-01-19,2011
"3193",3193,"virginia","boston-college","B",67,70,0,0,2011-01-19,2011
"3194",3194,"ohio","bowling-green-state","B",61,73,0,0,2011-01-19,2011
"3195",3195,"lafayette","bucknell","B",56,75,0,0,2011-01-19,2011
"3196",3196,"kent-state","buffalo","B",54,79,0,0,2011-01-19,2011
"3197",3197,"california-irvine","cal-state-bakersfield","B",76,73,0,0,2011-01-19,2011
"3198",3198,"long-beach-state","cal-state-fullerton","B",87,89,0,0,2011-01-19,2011
